name,betweenesscentrality,closnesscentrality,clustering,degree,eccentricity,eigencentrality,harmonicclosnesscentrality,weighted degree,pagerank,Spotify ID,Cluster,profile
Moreira Chonguiça,0.0,0.06874511463335024,0.0,3,14,6.446007769922637e-07,946.4041236540822,56,0.0002263172162259098,39IHtnX5EC2ge39XUftUle,5,1A 2B 3A 4A
Steve Modana,0.0,0.0015247432475315838,0.0,1,2,5.1552828038179206e-08,20.5,22,0.00011332064991583006,2RibwN2CQvXRHdfxap3KWh,1,1A 2A 3A 4A
Silkk The Shocker,0.00016370957644779737,0.09439768129681765,0.0,7,13,0.0047616126478568855,1347.143489843534,32,0.00014322705784992803,0iEVT8dLNSSmipPOrDGu2z,4,1A 2B 3A 4A
Brotha Lynch Hung,0.0003694286599277531,0.08762005006868043,0.0,2,13,0.0003216846495709641,1241.3431651681954,4,3.254983011748421e-05,46UxF4P7x9FUigK1O2sSsV,4,1A 2B 3A 4A
BeatRunnaz,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,7vtnVU0zOWlN9R4OOz0IjC,1,1A 2A 3A 4A
Javier,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,4iwS6LJddmu3Rldz4aGpCi,1,1A 2A 3A 4A
Galaxy Atoms,0.0,0.07620785702924818,0.0,1,14,3.421952778718183e-05,1058.2371683871424,2,3.742113481985006e-05,4Gn49MTXrVWsYLNGc4YGmD,5,1A 2B 3A 4A
B. Howard,0.0,0.05929976074450905,0.0,3,15,1.8020306612578923e-07,827.179983904963,6,3.665079515176474e-05,6VXvhOKlK6DCsF71dJ7Y5H,2,1A 2B 3A 4A
Muneshine,0.0,0.08009174526351723,0.0,1,14,2.398216355239265e-05,1113.3949605949408,2,3.655692623892825e-05,3zRK8g4ugEDvWNm4kp7DyJ,5,1A 2B 3A 4A
Chasing Grace,0.0,0.07996245929785449,0.0,1,14,5.393620539148235e-05,1120.2724608724486,2,2.6375820160318658e-05,5M6D2PqxdnZMVMCb1jNOTp,5,1A 2B 3A 4A
? & The Mysterians,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,3ZZHB1Xh2PM88QTMiqHB62,1,1A 2A 3A 4A
Jarren Benton,6.583956689571623e-05,0.07875210053194877,0.0,2,15,4.700269710733052e-05,1105.6764763014546,8,7.595112155431801e-05,5YI7PJwny5JsO7djczHwhP,5,1A 2B 3A 4A
The Country Gentlemen,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,2quHEq7N5G0lU7keIHPJUd,1,1A 2A 3A 4A
The Revelations,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,7llHQYNUwfMFlt2Z7elsQd,1,1A 2A 3A 4A
Xenia,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,4hlUIRQCAtCnIO4mh0jvpq,1,1A 2A 3A 4A
Piano Bar,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,0OBxUDJGzXnajBENdAUAAA,1,1A 2A 3A 4A
Ha Ha Davis,0.0,0.0982147112470492,0.0,1,13,0.0038551263793991496,1418.9376096126541,2,2.1820277058336185e-05,7da6CZoP1hkxmMHpplE04O,4,1A 2B 3A 4A
William Goldstein,0.0,0.0001003789304624959,0.0,1,2,2.085521544730148e-13,1.5,2,2.150891139568498e-05,4eZcS71JyYmqtlxVR2TSIe,1,1A 2A 3A 4A
Daniel O'Donnell,0.00023238228755654688,0.06825416386417031,0.0,6,13,7.812690443322272e-07,945.4752109001747,50,0.0002494646756874252,64wt8mWN95IlFYslRqIlMD,5,1A 2B 3A 4A
Dean & Jean,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,6r3DMl7hc6FqZTBOYxzYzS,1,1A 2A 3A 4A
Fon Force,0.0,0.06298475662171978,0.0,1,16,1.804104302916228e-07,864.1910714285445,2,3.7522028776179963e-05,4HrbUEX1BtPAT39RuWEdST,2,1A 2B 3A 4A
The Chillout Airlines Crew,0.0,0.0012257539818448446,0.0,1,3,1.253898125478112e-08,16.833333333333336,4,2.8582927804366906e-05,1O7QizySxMGNCl9r57aMCT,1,1A 2A 3A 4A
Ben Mitkus,0.0,0.07110791956808055,0.0,3,14,3.552269770253927e-06,989.1333638583224,6,3.368032468500464e-05,5U7pOnB9QgH7YFDWQ84Qnu,5,1A 2B 3A 4A
Rance Allen,0.0,0.0982147112470492,0.0,1,13,0.0038551263793991496,1418.9376096126541,4,2.919912475201213e-05,6kSjbNXcS3bNyP3WSli67X,4,1A 2B 3A 4A
Bjorn Torwellan,0.0,0.0003587070603292134,0.0,1,2,5.3517602009884245e-11,5.0,2,3.7084125160294346e-05,2eLCfkHdbdVwbK5ieZWASu,1,1A 2A 3A 4A
Zolo,0.0,0.09319207233059969,0.0,1,13,0.0023593586977578612,1325.3229992230415,2,1.9157446351676065e-05,1tAqb6r3iFj2rvcVS5uPO8,4,1A 2B 3A 4A
The Poets,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,11XZpCBI7ExNNqmQoSgcJU,1,1A 2A 3A 4A
André Bénichou,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,3mBVP4YTKz4SfsvcEs10hr,1,1A 2A 3A 4A
Bishop AJ Wright,0.0,0.06818138976730832,0.0,1,13,7.03864367309821e-07,938.7085442335084,2,3.8283228993179724e-05,1H74eztgLM2EEEogGXSahR,5,1A 2B 3A 4A
Larry Castle,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,4Y93fCpq8KLKaHajaujSVD,1,1A 2A 3A 4A
Beard of Concern,0.0,0.053581998655629,0.0,1,16,3.192378465499409e-09,736.4016816516777,2,2.589587353191563e-05,3EiIy650uQW237X7MCrwZC,2,1A 2B 3A 4A
Deedub,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,0LEHqpW8oOQY9uowfCVZV0,1,1A 2A 3A 4A
Dr G,0.0,0.0001003789304624959,0.0,1,2,2.0855215447301471e-13,1.5,4,4.5538350301169084e-05,7I2uCujyeR0mqk4n9KhKO8,1,1A 2A 3A 4A
Rick Watford,0.0,0.06718245706398794,0.0,1,14,1.0661758786929344e-06,925.2648684648367,2,3.145837269879748e-05,7kQ3e3lxm8YZZOxJRTFVlS,5,1A 2B 3A 4A
Rod Stewart,7.747209879318218e-05,0.08419680191891295,0.0,4,14,0.00034976104117403746,1183.2101121101314,8,7.369343156570719e-05,2y8Jo9CKhJvtfeKOsYzRdT,4,1A 2B 3A 4A
Triple Threat,0.0,0.07771669008411959,0.0,1,15,4.235146562245573e-05,1086.1204989454734,2,2.127999106106094e-05,40NViKPmPExZkkNenYfR8j,5,1A 2B 3A 4A
Jay Pryor,2.4513599087512225e-05,0.08725918745985294,0.0,3,14,0.00017723691790467278,1236.8915695415901,6,5.3250320488789065e-05,1ZUpQr4VSnnP86WbaRRMpd,4,1A 2B 3A 4A
The Cowsills,0.0,7.528419784687193e-05,0.0,3,1,6.235891544425749e-14,1.0,12,0.00012484282504543226,4ZSzroBNV7HzBDO9aohuF1,1,1A 2A 3A 4A
Omara Portuondo,0.0,0.0813608959414461,0.0,1,12,4.901847583037796e-05,1131.5914502164378,2,2.9970377649737728e-05,1h4iSQAKdvAAm07l6FX6dy,4,1A 2B 3A 4A
Estelle,0.0,0.08912771621998511,0.0,1,14,0.0006358444411433899,1257.115018315054,2,2.75736889461295e-05,43PndvQLktAiLXn1T3Q5Ln,4,1A 2B 3A 4A
The Block Burnaz,0.0,0.09818729228801876,0.0,1,14,0.009219562530390682,1420.677500277545,2,1.866884263340081e-05,146fFeoWTge6v0I2aErSYc,4,1A 2B 3A 4A
Raheem DeVaughn,0.0036819594554766107,0.09894971893306415,0.0,11,13,0.004025955683803932,1433.2093628594093,104,0.00036913462545344817,59NO6KX7wQCG7jGdtH1NtL,0,1A 2B 3A 4A
Slim Jxmmi,0.0,0.09200483453467005,0.0,1,14,0.0027814141348395578,1316.6085608835976,6,2.9384912692111543e-05,7EEiVZvj6RCEtVX2F2pyxu,4,1A 2B 3A 4A
Beauty Scene,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,0Cx3r6npEx9TBc7beRYNYZ,1,1A 2A 3A 4A
Julius,0.0,0.07276142105957822,0.0,1,16,1.5362787259624688e-05,1010.5567335441891,4,3.8154447880309636e-05,2xLjss13Us36ZBdmx4WrdE,2,1A 2B 3A 4A
Toby Beau,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,37Gpwr7xXyEPC2YRDArWnu,1,1A 2A 3A 4A
Ellingson,0.0,0.07563914167828362,0.0,1,14,1.259464948330206e-05,1061.191519591482,2,3.237855663226785e-05,4jMETVDvsDX28USk7yYrRX,5,1A 2B 3A 4A
Supa Bwe,0.0,0.08534917515426209,0.0,1,14,0.0005631551481344605,1204.8412087912284,8,4.997089260769639e-05,05kWC05qQmocVoC5Udgl6D,4,1A 2B 3A 4A
Camille Saint-Saëns,0.0,0.06918324861334917,0.0,3,15,3.399028350470922e-06,966.8617299366904,18,4.59484292786807e-05,436sYg6CZhNefQJogaXeK0,5,1A 2B 3A 4A
Young Dolph,0.000604576850473652,0.10770713571865108,0.13333333333333333,10,13,0.0468357049398487,1609.9001998002348,68,0.00020909777183278347,3HiuzBlSW7pGDXlSFMhO2g,0,1A 2B 3A 4A
Lauren Daigle,0.0003620204173323073,0.07638163596744195,0.0,5,13,6.4194461466969745e-06,1058.3905594405142,24,0.00013104981059234382,40LHVA5BTQp9RxHOQ9JPYj,5,1A 2B 3A 4A
Dirty Vegas,0.0030349134901993024,0.09028774476964707,0.0,41,13,0.00019985671051275884,1297.0392329892788,388,0.0020901390905734563,2IkHcHKErbWa0TA14yHkbl,0,1A 2B 3A 4A
Golden Boy,0.0,0.07239448375441176,0.0,1,14,1.8807049383484272e-06,1007.1979908979463,2,2.4742003147292232e-05,1m4g9lJb3m89G17e487Fqi,5,1A 2B 3A 4A
Richy Kicklighter,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,7FQ8wLlE6kd6EBtexh0FAD,1,1A 2A 3A 4A
Nitty,0.0,0.00013551155612436948,0.0,1,2,6.973286685907238e-13,2.0,16,9.628735305256502e-05,0kEcxP5ezzvP5RcO51TCBD,1,1A 2A 3A 4A
Jarvis,0.0,0.09569734462768917,0.0,1,14,0.0072683419743244295,1390.7613025863448,2,2.150440536048452e-05,62q7UZPEJqtMNMpvEQpBEK,4,1A 2B 3A 4A
Tino Reyes Trio,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,0JcroX8wp7jvl67d8Khlgv,1,1A 2A 3A 4A
JP Cooper,0.0,0.08313600779474842,0.0,1,14,7.486408083450067e-05,1165.9814324564377,2,2.862570496795781e-05,4kYGAK2zu9EAomwj3hXkXy,5,1A 2B 3A 4A
Don Carlos,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,3aqU2gqfD0iH93x9KcmT3B,1,1A 2A 3A 4A
Paula Teixeira,0.0,0.0002463846474988536,0.0,1,2,7.900612503966633e-12,3.5,2,4.3775214600611485e-05,5cyz9mMD7uqSrw38g9u9t0,1,1A 2A 3A 4A
Arthur Hanlon,0.0,0.08810734029151841,0.0,1,13,0.0004365007142373204,1241.5451492951802,2,2.541589068961657e-05,2tYwhzzfvvDr29BbBFcHhB,4,1A 2B 3A 4A
R!OT ,0.00015492152503769792,0.07985171551269911,0.0,2,14,4.4731940712334557e-05,1117.7845099344963,6,7.142637320707232e-05,3HWCoV1X1zPgMwzbX37Plo,5,1A 2B 3A 4A
Dominik Hauser,2.2672548666427326e-07,0.0004611157118120906,0.0,8,2,3.7221532378740063e-11,6.5,42,0.0003979849551529523,4MTfVjZzx72caVcbCjUK73,1,1A 2A 3A 4A
The Romantics,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,3daM7asS0gCFvyLemNx2EE,1,1A 2A 3A 4A
Rockwilder,0.0,0.08606765881354816,0.0,3,13,0.00025912600063746863,1203.655899655921,6,3.9714468964140436e-05,44qVOHAihzGKRQC0RaoEoK,4,1A 2B 3A 4A
Rhythm Scholar,0.0,0.07137923020227777,0.0,1,15,2.8906503948657833e-06,979.8202824952367,10,9.593923783332553e-05,2LFjuhBNbYU0ubhL9dSolo,5,1A 2B 3A 4A
DJ Mix Master,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,0ZsX0ZnMhbUu6Di98KmGws,1,1A 2A 3A 4A
Nitti,0.000232747928214523,0.08759822689307178,0.0,7,14,0.0014813306045552174,1246.7071900322144,32,0.00013733187767385897,5jx1ZcYEEgdi86Gzc4T7Jq,4,1A 2B 3A 4A
Rod Hart,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,5UoRKL6kLwjYWQLl6QSHAs,1,1A 2A 3A 4A
Avery Storm,0.0,0.09569734462768917,0.0,1,14,0.0072683419743244295,1390.7613025863448,2,2.150440536048452e-05,79OSA519ScnPY0MVDpu8ZV,4,1A 2B 3A 4A
Nerutto,0.0,7.528419784687193e-05,0.0,1,1,3.853992924640798e-14,1.0,2,6.76186294373235e-05,3OuQiUzsVW4KGQINpx6yry,1,1A 2A 3A 4A
B.o.B,0.0034055163585726225,0.11676079973961995,0.036036036036036036,39,12,0.08212210470673895,1751.1024170274338,354,0.0008951002541985576,5ndkK3dpZLKtBklKjxNQwT,0,1A 2B 3A 4A
Juice Newton & Melissa Manchester,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,2w4iAB2O0qoOP3wyoxNQMI,1,1A 2A 3A 4A
Les Paul,0.0,0.0714865913891915,0.0,1,14,3.023841415306963e-06,986.8228216227733,4,3.6598402975625854e-05,2hkZGvBotqZ7uBBUnBwmLC,5,1A 2B 3A 4A
Sean Pen,0.0,0.0001003789304624959,0.0,1,2,2.085521544730148e-13,1.5,2,5.3312580535296295e-05,3VfZPXJnm6f6sPVQn6zoNz,1,1A 2A 3A 4A
George Jones,0.0003195243922451105,0.07402329488259701,0.0,8,13,2.6814798237672325e-06,1030.2060356309862,116,0.0003502867391740687,2OpqcUtj10HHvGG6h9VYC5,5,1A 2B 3A 4A
Sig H.B.,0.0,0.10283526241211753,0.0,1,13,0.019041981637991912,1512.6148823399199,2,1.955235732581664e-05,3zYU4jjI1nbafKq2lG0XED,4,1A 2B 3A 4A
MC Ambush,0.0,0.09543507474986655,0.0,1,13,0.0011477913418400686,1354.9720612721096,2,2.1511654995476244e-05,18T0SpXY06tqdiyBTYTIgi,4,1A 2B 3A 4A
The Belmonts,0.0,7.528419784687193e-05,0.0,1,1,3.853992924640798e-14,1.0,4,6.76186294373235e-05,02oFrWT7l0AKMEnJI6iTIB,1,1A 2A 3A 4A
Jason Aldean,0.0014527028925332937,0.10238919387938376,0.047619047619047616,9,11,0.0034323816372152276,1457.684740259797,28,0.00013743511443291178,3FfvYsEGaIb52QPXhg4DcH,0,1A 2B 3A 4A
Glenn Hughes,0.0,0.07152729880939644,0.0,1,14,1.4138098636342257e-06,986.2023143522678,2,2.3167841968236214e-05,50FDiYHYqGJkaCuK4JhAYw,5,1A 2B 3A 4A
Sammy Kershaw,6.121588139935378e-07,0.0007591156616226254,0.0,12,2,2.465293114358871e-10,10.5,60,0.000625502356056328,3tkZthBATD0S45hm1DmB2O,1,1A 2A 3A 4A
Stevie B-Zet,0.0,0.0001003789304624959,0.0,3,2,3.128282317095221e-13,1.5,66,0.0001549481538066489,5Glmkgnnp3zJt4yHe5AF1T,1,1A 2A 3A 4A
BK,0.0,7.528419784687193e-05,0.0,1,1,3.853992924640798e-14,1.0,2,6.76186294373235e-05,0KKj9FeL4uBurpiOyApiwt,1,1A 2A 3A 4A
Luke,0.0,0.089636537190836,0.0,1,14,0.0029638562652762124,1280.428438228467,4,2.6568220481361155e-05,4U6V1J16ifynSzz4poUNB7,4,1A 2B 3A 4A
Richard And The Young Lions,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,3QDerZemTYTDqImkqjcBA8,1,1A 2A 3A 4A
8-Bit Arcade,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,21VBNkZvKxrI9zmfFRxXvn,1,1A 2A 3A 4A
The Hound + The Fox,0.0,0.07608750453783386,0.0,1,14,6.616866094941315e-06,1059.444058719015,4,3.440831367587881e-05,6KxrjoB8dMcRC295reb2Us,5,1A 2B 3A 4A
Andromeda Sun,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,42svXP3RvMRC2LjEz58lNt,1,1A 2A 3A 4A
Bella Thorne,1.5170871077288174e-06,0.0866614628857883,0.0,2,15,0.000369575352503809,1224.0023781774057,8,5.9322492342480084e-05,58AqJv0sDFPFnnBcLT8eeX,4,1A 2B 3A 4A
Eric Burdon & the Animals,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,70tMW5bZT3TJUa1CWtfVkq,1,1A 2A 3A 4A
Sonny & Cher,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,71lGEtP9qYXDsSXjfexTqO,1,1A 2A 3A 4A
BUDD,0.0,0.07681202082984258,0.0,1,14,9.707529836855988e-06,1072.9024031523625,2,2.822451178567908e-05,08ZVbyzGJafmV6iyKfc3eV,5,1A 2B 3A 4A
Bruno,0.0,0.07919364143470833,0.0,1,14,4.345572795425578e-05,1105.0606282606113,2,2.543742624490271e-05,6XXk08O8PJ8rxN9DsLJaCT,5,1A 2B 3A 4A
Lil Dicky,0.0,0.10186135338730398,0.0,3,13,0.007607646685278798,1464.3704739705186,6,3.505500526832861e-05,1tqhsYv8yBBdwANFNzHtcr,4,1A 2B 3A 4A
Information Society,0.0007729123438477563,0.07403420220091846,0.0,11,15,5.074639318717765e-06,1039.6293012542617,60,0.0003946109389304029,6bJUzb3mLEYCkTAp7eNJgO,5,1A 2B 3A 4A
Squeeze,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,6Jrj26oAY96EEC2lqC6fua,1,1A 2A 3A 4A
Exile,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,2enKa9Yqr6PZy3xGlxQEu7,1,1A 2A 3A 4A
Linno Da Winno,0.0,0.06624355018094348,0.0,1,16,2.651007026236988e-06,922.0888042512713,14,0.00010283247813507271,6o8wa6fqsAoaVF7GUpoRfJ,2,1A 2B 3A 4A
Gold 1,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,6zBt0fz24o7S2NPWEgIBy8,1,1A 2A 3A 4A
Veronika Stalder,0.0,0.00013551155612436948,0.0,1,2,6.973286685907238e-13,2.0,2,3.149266346630707e-05,1SJ6N48DJsQLXvz8UbpVtK,1,1A 2A 3A 4A
Pop Beatz,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,00xtj0ItFK8vjtTf0T40Iz,1,1A 2A 3A 4A
Wine Loungers,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,0xE3XcAzCDbpcaOQSktzqL,1,1A 2A 3A 4A
Rod Novak,0.0,0.0001003789304624959,0.0,1,2,2.0855215447301471e-13,1.5,10,7.922668131572034e-05,6rZWv3ozgJ6fCNOlBO71bx,1,1A 2A 3A 4A
Mikey Spice,0.0,0.06241803130169898,0.0,1,16,2.3279802019006782e-07,861.0490190365005,2,3.538008358204621e-05,4pKmKFXWNCqDM9OfGraSbx,2,1A 2B 3A 4A
Jon Goodman,0.0,7.528419784687193e-05,0.0,1,1,3.853992924640798e-14,1.0,2,6.76186294373235e-05,6nXIp3734ZRBxHBg2Hgqt3,1,1A 2A 3A 4A
The Dynamics,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,1mYvu9huHeR7ho3iGAgCsn,1,1A 2A 3A 4A
Lee Major,0.0,0.08557345035904701,0.0,1,14,0.0004442636222544514,1217.4380702630872,2,2.45079159904411e-05,2ebZnUqR1tW53gaeu3xhO1,4,1A 2B 3A 4A
Gracinha Leporace,0.0,0.08409413025743806,0.0,1,14,9.262528591519843e-05,1167.0044844044892,4,4.884360151169656e-05,4b53XvC9wtlLs8KOLEBkr6,5,1A 2B 3A 4A
Ram-Page,0.0,0.07557575283659954,0.0,1,15,2.3368345241141645e-05,1056.0030636030303,2,2.1201178555293038e-05,6ATBIqtclHGHYn30AAI2SP,5,1A 2B 3A 4A
Freejak,7.415679499563875e-05,0.07396569526302486,0.0,2,14,4.5167721772246e-06,1030.0108447108043,14,6.213351311816116e-05,3bhHEBJ3RJGTyOGp0KIB11,5,1A 2B 3A 4A
SMLE,3.258741663090187e-05,0.09420299477050575,0.0,2,14,0.0010511491663263127,1333.887529137583,4,3.6914286514043596e-05,1JV42BPeocUJ0EyQh8ug6V,4,1A 2B 3A 4A
Tweety Bird,0.0,0.07349888844263211,0.0,1,15,2.5611241948523268e-05,1033.9894022643707,4,3.488109068280612e-05,0WejpuRElYyWuujsoNDuVr,5,1A 2B 3A 4A
Steppenwolf,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,1WRM9i067hd2ujxxi8FI3m,1,1A 2A 3A 4A
Stephanie Kay,1.0202646899892297e-07,0.0003962326202466944,0.0,2,3,5.231554758551369e-11,5.833333333333333,4,5.1909609288503406e-05,2huUVplcTL2qQeg3TAZqX2,1,1A 2A 3A 4A
Studebee,0.0,7.528419784687193e-05,0.0,3,1,6.235891544425749e-14,1.0,42,0.00012484282504543226,5qPe0CY8HKBrO3WVOEalHi,1,1A 2A 3A 4A
Hollow Tip,0.0013798975435547086,0.0956921371757314,0.06666666666666667,8,14,0.0045798515551819545,1402.2152708403116,44,0.000206622124125437,4bNu30M0t26RG2CHBJrQWp,4,1A 2B 3A 4A
Blue Ivy,0.0,0.09046424223871681,0.0,1,14,0.0012684544881600114,1277.9264541014977,4,2.4884054415023412e-05,3XV0lFzNs8BCTwhJTcMiBr,4,1A 2B 3A 4A
Tamsin,0.0,0.00011292629677030791,0.0,1,3,4.2298169819063485e-13,1.8333333333333333,12,2.362093639170711e-05,1xwk9EhTZ8jPCuZWqNAHFt,1,1A 2A 3A 4A
Bass Beat Freaks,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,0vc1iv1QBKiKNEWV89w7wk,1,1A 2A 3A 4A
Ronny & The Daytonas,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,0RPvz5Xb4n2NKXD4GYH0yn,1,1A 2A 3A 4A
Aled Jones,0.0,0.0753587626096898,0.0,1,13,2.6385267911105896e-06,1048.9409201908707,2,2.3963180284185432e-05,1GeaYVIXCzBwEbjAvv0NYn,5,1A 2B 3A 4A
Stephen Bishop,0.00011219220851818231,0.06687841202070456,0.0,6,14,3.35169468102865e-07,928.1017898767603,24,0.00016633710591375912,3JhRHqCi8HEzkJVWt19LtN,5,1A 2B 3A 4A
L.E.P. Bogus Boys,0.0,0.10283526241211753,0.0,1,13,0.019041981637991912,1512.6148823399199,2,1.955235732581664e-05,4g51BccQeiPPCqAgiIxDx6,4,1A 2B 3A 4A
Grum,0.0,0.07681202082984258,0.0,1,14,9.707529836855988e-06,1072.9024031523625,6,5.5790676627716746e-05,3VEqFWRt47xQAZJMBF3duQ,5,1A 2B 3A 4A
Allure,0.0,0.0004337803780700717,0.0,1,2,9.363991735838369e-11,6.0,2,3.5786302418856795e-05,1VPr8y4GGZJBtWyaoLdYUT,1,1A 2A 3A 4A
E.Lee,0.0,0.00017207816650713584,0.0,1,2,2.7152835864543962e-12,2.5,4,6.520725541188218e-05,0Ob2X0acf4YPPLhi3UZT18,1,1A 2A 3A 4A
Niklas Ibach,0.0,7.528419784687193e-05,0.0,3,1,6.235891544425749e-14,1.0,6,0.00012484282504543226,2LyxhWXFqUt5Zbe0KSW38j,1,1A 2A 3A 4A
Amine Souikra,0.0,0.00013551155612436948,0.0,1,2,6.973286685907238e-13,2.0,2,4.8543897567953893e-05,0raMDCtWWx70ECes8PPCqR,1,1A 2A 3A 4A
Cook Laflare,0.0,0.09218569956376682,0.0,1,13,0.002540210239355669,1316.569824619864,2,2.1001917797455986e-05,0D0aEBjbMWtkIUrK5zfYKp,4,1A 2B 3A 4A
MyGuyMars,0.0,0.08134207895269975,0.0,1,13,5.826496033178718e-05,1128.3619602619483,4,3.629173510161229e-05,0oH03sDsnxkWo7jFl6nZQ6,5,1A 2B 3A 4A
Robert Schumann,0.0006089942455905543,0.07037938106090953,0.0,7,15,3.7796774771185773e-06,998.6809718059294,54,0.00014108029078961117,2UqjDAXnDxejEyE0CzfUrZ,5,1A 2B 3A 4A
Gary Crosby,0.0,0.0714865913891915,0.0,1,14,3.023841415306963e-06,986.8228216227733,2,2.551991617014305e-05,6N6bWTUzNNtmgbdM50WKAu,5,1A 2B 3A 4A
Luciano,0.0,0.07830325072929095,0.0,3,14,6.543601311727437e-05,1087.4019230769,12,4.972313787395793e-05,7pb926owWkly4sZus8Esnk,5,1A 2B 3A 4A
Jerry Lee Lewis,0.0007612447767809836,0.09030397231511623,0.0,4,11,0.00023362630641137708,1274.2996753247146,8,4.715224275317798e-05,2zyz0VJqrDXeFDIyrfVXSo,4,1A 2B 3A 4A
Vjuan Allure,0.0,0.08029287513998658,0.0,1,14,2.6940399783957474e-05,1122.0790154289982,14,0.00011239158689240828,6XsYyM6VcCkFglSRqzUMXJ,5,1A 2B 3A 4A
Vixen,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,4wlPkvHKZzP2K8wtBzFRyY,1,1A 2A 3A 4A
Jeannie Seely,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,0i9f82nIFjrLnnsf2YX3vY,1,1A 2A 3A 4A
Ray Ellis & His Orchestra,7.747209879318218e-05,0.07859371641914709,0.0,2,12,1.3693442394094937e-05,1097.1059884559545,6,6.254158680842729e-05,3dbGVeXyDDMicb8wshAVyp,5,1A 2B 3A 4A
Franke Pharoah,0.0,0.063109076076742,0.0,1,14,8.05580272946558e-08,863.1638888888688,4,2.6410876096108935e-05,3A78kTiP1134er5xKDDRAM,2,1A 2B 3A 4A
Puressence,0.0,0.0753587626096898,0.0,3,13,2.7879621587381502e-06,1048.9409201908707,6,4.1926910805868285e-05,1cFIgop2t8jZzlM7TVePLY,5,1A 2B 3A 4A
Fetty Luciano,0.0,0.00013551155612436948,0.0,3,2,2.0354326653085305e-12,2.0,12,6.956274115959646e-05,6Zric3RvzGMM9wRZMNTUFF,1,1A 2A 3A 4A
Proton,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,7BZGTojmVqziO9SClQCoVm,1,1A 2A 3A 4A
k.d. lang,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,6W1BHDF0T4a4KYcSwzD586,1,1A 2A 3A 4A
Andrelli,0.00018489669007305782,0.09337763997761402,0.0,3,14,0.0012985629488426245,1330.2747946498391,6,3.650253096335061e-05,5M2y5A6d5QZjw9JeKClagC,4,1A 2B 3A 4A
