Id,name,popularity,followers,genres,image,Spotify ID
1752,Wysin,38,254,,3PgZnA5KiqwJ0y0xoCoYkR.jpg,3PgZnA5KiqwJ0y0xoCoYkR
1753,Yandell,38,1405,"latin hip hop, reggaeton, tropical",3lrtFg6QFykBegbAVbEvtC.jpg,3lrtFg6QFykBegbAVbEvtC
1754,Boo,39,426,,5Z3tsYTS1kfBUfGjCLXmqy.jpg,5Z3tsYTS1kfBUfGjCLXmqy
1755,Gotti,38,584,,4AX9k5ERS9sFbH7XPl1y4J.jpg,4AX9k5ERS9sFbH7XPl1y4J
1756,R5,55,497310,"post-teen pop, teen pop",5aptPwTkTKmlPx6csmNJLA.jpg,5aptPwTkTKmlPx6csmNJLA
1757,Ross Lynch,51,328572,post-teen pop,4UxLFBvSr4xMDpHe1lrLrH.jpg,4UxLFBvSr4xMDpHe1lrLrH
1758,New Beat Fund,39,8369,,5IqdTZwvASXwM39z5qPqAA.jpg,5IqdTZwvASXwM39z5qPqAA
1759,Rachel Platten,64,662851,"dance pop, pop, post-teen pop",3QLIkT4rD2FMusaqmkepbq.jpg,3QLIkT4rD2FMusaqmkepbq
1760,Diego Torres,58,482902,"cumbia, latin, latin pop, rock en espanol, spanish pop, tropical",0LALueHEQunQ2d61fXGeZh.jpg,0LALueHEQunQ2d61fXGeZh
1761,Radiohead,75,3306763,"alternative rock, art rock, melancholia, modern rock, permanent wave, rock",4Z8W4fKeB5YxbusRsdQVPb.jpg,4Z8W4fKeB5YxbusRsdQVPb
1762,Slim Jxmmi,77,44238,trap music,7EEiVZvj6RCEtVX2F2pyxu.jpg,7EEiVZvj6RCEtVX2F2pyxu
1763,RaeLynn,57,178616,"contemporary country, deep talent show",5dMnvpYEfXvSexjwnSRH5n.jpg,5dMnvpYEfXvSexjwnSRH5n
1764,Rag'n'Bone Man,69,697741,neo soul,4f9iBmdUOhQWeP7dcAn1pf.jpg,4f9iBmdUOhQWeP7dcAn1pf
1765,Raheem DeVaughn,49,198896,"dance pop, hip pop, indie r&b, neo soul, new jack swing, quiet storm, r&b, urban contemporary",59NO6KX7wQCG7jGdtH1NtL.jpg,59NO6KX7wQCG7jGdtH1NtL
1766,Rancid,59,387035,"pop punk, punk, ska punk, skate punk",6xTk3EK5T9UzudENVvu9YB.jpg,6xTk3EK5T9UzudENVvu9YB
1767,Rascal Flatts,69,1446620,"contemporary country, country, country road, pop rock",0a1gHP0HAqALbEyxaD5Ngn.jpg,0a1gHP0HAqALbEyxaD5Ngn
1768,Ray LaMontagne,64,572621,"acoustic pop, folk-pop, indie folk, neo mellow, new americana, stomp and holler",6DoH7ywD5BcQvjloe9OcIj.jpg,6DoH7ywD5BcQvjloe9OcIj
1769,Reba McEntire,57,648449,"contemporary country, country, country dawn, nashville sound",02rd0anEWfMtF7iMku9uor.jpg,02rd0anEWfMtF7iMku9uor
1770,Linda Davis,34,6693,"country dawn, deep contemporary country",3rXeRTogAKT6xqOLyfC7xv.jpg,3rXeRTogAKT6xqOLyfC7xv
1771,Rebelution,68,409591,reggae rock,2WjvvwAX0mdWwq3aFuUdtc.jpg,2WjvvwAX0mdWwq3aFuUdtc
1772,Red,59,370448,"alternative metal, christian alternative rock, christian rock, nu metal, post-grunge, rap metal, rap rock",01crEa9G3pNpXZ5m7wuHOk.jpg,01crEa9G3pNpXZ5m7wuHOk
1773,Red Hot Chili Peppers,81,7793315,"alternative rock, funk metal, permanent wave, post-grunge, rock",0L8ExT028jH3ddEcZwqJJ5.jpg,0L8ExT028jH3ddEcZwqJJ5
1774,Regina Spektor,60,836260,"chamber pop, folk-pop, indie pop, lilith, piano rock, pop rock",3z6Gk257P9jNcZbBXJNX5i.jpg,3z6Gk257P9jNcZbBXJNX5i
1775,Ben Folds,50,152993,"folk-pop, indie pop, modern rock, permanent wave, piano rock, pop rock",55tif8708yyDQlSjh3Trdu.jpg,55tif8708yyDQlSjh3Trdu
1776,Relient K,56,219881,"canadian ccm, ccm, christian alternative rock, christian music, christian punk, christian rock, emo, modern rock, neo mellow, pop punk, pop rock",3nJWBJvK7uGvfp4iZh9CkN.jpg,3nJWBJvK7uGvfp4iZh9CkN
1777,GLOWINTHEDARK,51,16751,"deep dutch hip hop, dutch hip hop, dutch house, electro house",2gLZZdgHD8ZbSAB2qQkr3P.jpg,2gLZZdgHD8ZbSAB2qQkr3P
1778,Ry SO Valid,29,48,,00cBuzAI2Q4HirerswLYUT.jpg,00cBuzAI2Q4HirerswLYUT
1779,Rend Collective,59,227437,"anthem worship, ccm, christian alternative rock, christian music, christian rock, indiecoustica, worship",11Y54BxlxC3UIAUkU2eadQ.jpg,11Y54BxlxC3UIAUkU2eadQ
1780,Hillsong Young & Free,68,491615,"ccm, christian music, christian rock, worship",7m4gF38CPATtHrk5HS42WZ.jpg,7m4gF38CPATtHrk5HS42WZ
1781,Yotuel,53,9614,,3IzFiozYX6N0Qoz0drX8w8.jpg,3IzFiozYX6N0Qoz0drX8w8
1782,La Mari De Chambao,48,1614,,4TWQulsMrukg0jLsgsRVGk.jpg,4TWQulsMrukg0jLsgsRVGk
1783,Tommy Torres,62,327972,"latin, latin pop, tropical",264nbMzGPSkDZqTY8nXwCG.jpg,264nbMzGPSkDZqTY8nXwCG
1784,Mikky Ekko,62,105170,indietronica,1buzCmyYZE4kcdLRudsb8V.jpg,1buzCmyYZE4kcdLRudsb8V
1785,Rise Against,71,1515557,"alternative metal, hardcore punk, modern rock, nu metal, pop punk, post-grunge, punk, rap metal",6Wr3hh341P84m3EI8qdn9O.jpg,6Wr3hh341P84m3EI8qdn9O
1786,Martin Jensen,70,244437,"dance pop, edm, pop, tropical house",4ehtJnVumNf6xzSCDk8aLB.jpg,4ehtJnVumNf6xzSCDk8aLB
1787,Rittz,58,229641,"dirty south rap, gangster rap, pop rap, southern hip hop",5sRhscbWRXFbjXtSZyfaWY.jpg,5sRhscbWRXFbjXtSZyfaWY
1788,Tech N9ne,69,997587,"dirty south rap, gangster rap, hip hop, pop rap, rap, southern hip hop",6UBA15slIuadJ8h2lPRPos.jpg,6UBA15slIuadJ8h2lPRPos
1789,Krizz Kaliko,57,130829,"dirty south rap, pop rap",3SEJQy90Vgg1aSnZ9b4AU9.jpg,3SEJQy90Vgg1aSnZ9b4AU9
1790,Rixton,60,466715,"australian pop, dance pop, pop, pop rock, post-teen pop, viral pop",0kkxsdcaWmWU2yWAqclDh4.jpg,0kkxsdcaWmWU2yWAqclDh4
1791,Rob Thomas,60,271956,"acoustic pop, neo mellow, pop rock, post-grunge",3aBkeBhwadnWMWoVJ2CxJC.jpg,3aBkeBhwadnWMWoVJ2CxJC
1792,Rob Zombie,61,816316,"alternative metal, groove metal, hard rock, industrial metal, industrial rock, nu metal, post-grunge, rap metal, rap rock, rock",3HVdAiMNjYrQIKlOGxoGh5.jpg,3HVdAiMNjYrQIKlOGxoGh5
1793,Robert Plant,52,321278,"album rock, art rock, blues-rock, classic rock, hard rock, mellow gold, rock, roots rock, symphonic rock",1OwarW4LEHnoep20ixRA0y.jpg,1OwarW4LEHnoep20ixRA0y
1794,Piso 21,79,1425775,"colombian pop, latin, pop, reggaeton",4bw2Am3p9ji3mYsXNXtQcd.jpg,4bw2Am3p9ji3mYsXNXtQcd
1795,Francesco Yates,61,30201,canadian pop,5X1JzPIIonP3u9lA580pPT.jpg,5X1JzPIIonP3u9lA580pPT
1796,James Blunt,74,1549363,"neo mellow, pop, pop rock",7KMqksf0UMdyA0UCf4R3ux.jpg,7KMqksf0UMdyA0UCf4R3ux
1797,Marc Scibilia,59,11291,,4CHiVarfTsFhkFOk5vHS77.jpg,4CHiVarfTsFhkFOk5vHS77
1798,Elderbrook,65,41312,"tropical house, vapor soul",2vf4pRsEY6LpL5tKmqWb64.jpg,2vf4pRsEY6LpL5tKmqWb64
1799,Roger Waters,54,519456,"album rock, art rock, classic rock, progressive rock, rock, symphonic rock",40DqL6Tv84cKT2pH2NMs9r.jpg,40DqL6Tv84cKT2pH2NMs9r
1800,Ronnie Dunn,47,42194,"contemporary country, country, country road, lift kit, modern country rock",1iLuTmIgxCEiEllDSWkeIy.jpg,1iLuTmIgxCEiEllDSWkeIy
1801,Kix Brooks,37,31477,"country road, modern country rock",1blfMUdqahbMZzbmbbN2j8.jpg,1blfMUdqahbMZzbmbbN2j8
1802,Royal Blood,65,682870,"garage rock, modern hard rock, modern rock, rock",2S5hlvw4CMtMGswFtfdK15.jpg,2S5hlvw4CMtMGswFtfdK15
1803,"Royce Da 5'9""",61,199165,"alternative hip hop, detroit hip hop, dirty south rap, gangster rap, hardcore hip hop, hip hop, pop rap, rap, southern hip hop",6DVipHzYsPlIoA0DW8Gmns.jpg,6DVipHzYsPlIoA0DW8Gmns
1804,King Green,51,647,,3jivTPQnC8Vupqc3EFO33c.jpg,3jivTPQnC8Vupqc3EFO33c
1805,Boogie,52,47795,underground hip hop,5usbqiU7sjvszjWecANDL6.jpg,5usbqiU7sjvszjWecANDL6
1806,Assassin,44,8212,"dancehall, french hip hop, reggae fusion, riddim",37vyxhmxoCSyL9rizeMwVj.jpg,37vyxhmxoCSyL9rizeMwVj
1807,Ashley Sorrell,37,100,,6ulmSYBgzPCuFauJ0x7ulP.jpg,6ulmSYBgzPCuFauJ0x7ulP
1808,ROZES,63,37978,"indie poptimism, tropical pop edm",6jsjhAEteAlY0vCiLvMLBA.jpg,6jsjhAEteAlY0vCiLvMLBA
1809,NexXthursday,48,8260,,07Y8trtAhW1FFUPqZYTosy.jpg,07Y8trtAhW1FFUPqZYTosy
1810,Young Bombs,49,6164,,4LKB1IkCINDDjEX8iS7glI.jpg,4LKB1IkCINDDjEX8iS7glI
1811,StayLoose,48,11295,,6kyUfziWP8ydAsKzyXsC83.jpg,6kyUfziWP8ydAsKzyXsC83
1812,Run The Jewels,64,440228,"hip hop, rap",4RnBFZRiMLRyZy0AzzTg2C.jpg,4RnBFZRiMLRyZy0AzzTg2C
1813,Zack De La Rocha,46,30680,,1jKpNUjiz4KXgaAZD5FI9S.jpg,1jKpNUjiz4KXgaAZD5FI9S
1814,Russell Dickerson,64,106086,"contemporary country, country, country road, modern country rock",1E2AEtxaFaJtH0lO7kgNKw.jpg,1E2AEtxaFaJtH0lO7kgNKw
1815,Ruth B.,65,494597,"pop, post-teen pop, viral pop",2WzaAvm2bBCf4pEhyuDgCY.jpg,2WzaAvm2bBCf4pEhyuDgCY
1816,Ryan Adams,60,417294,"alternative country, folk-pop, indie folk, neo mellow, new americana, pop rock, rock, roots rock, singer-songwriter, stomp and holler",2qc41rNTtdLK0tV3mJn2Pm.jpg,2qc41rNTtdLK0tV3mJn2Pm
1817,Ryn Weaver,45,135441,"electropop, indie poptimism, indietronica, shimmer pop",2MuFzH1J5I6gGFYo2qhZmX.jpg,2MuFzH1J5I6gGFYo2qhZmX
1818,Sabrina Carpenter,69,1988343,"dance pop, pop, post-teen pop, viral pop",74KM79TiuVKeVCqs8QtB0B.jpg,74KM79TiuVKeVCqs8QtB0B
1819,Jonas Blue,81,1054063,"dance pop, edm, pop, tropical house",1HBjj22wzbscIZ9sEb5dyf.jpg,1HBjj22wzbscIZ9sEb5dyf
1820,The Vamps,73,1985740,"boy band, dance pop, pop, post-teen pop",7gAppWoH7pcYmphCVTXkzs.jpg,7gAppWoH7pcYmphCVTXkzs
1821,Saint Asonia,45,69217,"alternative metal, nu metal, post-grunge, rap metal",6Fwq3TDWpMhcL1KTKVQiI8.jpg,6Fwq3TDWpMhcL1KTKVQiI8
1822,Sam Hunt,73,1336754,contemporary country,2kucQ9jQwuD8jWdtR9Ef38.jpg,2kucQ9jQwuD8jWdtR9Ef38
1823,Santana,67,817130,"classic rock, rock",6GI52t8N5F02MxU0g5U69P.jpg,6GI52t8N5F02MxU0g5U69P
1824,The Product G&B,53,884,,782IpIScTpnDhYb9hyxOu1.jpg,782IpIScTpnDhYb9hyxOu1
1825,Mana,45,16411,,6wKVHo2DTmSUhOvjizGHik.jpg,6wKVHo2DTmSUhOvjizGHik
1826,Chad Kroeger,50,18441,"alternative metal, post-grunge",7fJYw1vK9yWb8o51I8qHin.jpg,7fJYw1vK9yWb8o51I8qHin
1827,Michelle Branch,55,234466,"candy pop, dance pop, folk-pop, lilith, neo mellow, pop rock, post-teen pop",5rScKX1Sh1U67meeUyTGwk.jpg,5rScKX1Sh1U67meeUyTGwk
1828,Sara Evans,55,440743,"contemporary country, country, country dawn, country gospel, country road",7qvsLYsYP0MHD7jkdv6DAG.jpg,7qvsLYsYP0MHD7jkdv6DAG
1829,Todd Chrisley,31,641,,5QjTyvjYI2rZnfhRcjVH6r.jpg,5QjTyvjYI2rZnfhRcjVH6r
1830,Sawyer Fredericks,41,46905,,3GaRKzVcjJv5cIL8CmRAHn.jpg,3GaRKzVcjJv5cIL8CmRAHn
1831,Noelle Bybee,25,307,,52u2J6gLJvrBYPZAscQrR4.jpg,52u2J6gLJvrBYPZAscQrR4
1832,Johnny P,44,1564,deep ragga,2RdXF6BnaZAz1G44yNKJcj.jpg,2RdXF6BnaZAz1G44yNKJcj
1833,BJ The Chicago Kid,62,183995,"hip hop, indie r&b, neo soul, pop rap, r&b, rap, southern hip hop, underground hip hop",07d5etnpjriczFBB8pxmRe.jpg,07d5etnpjriczFBB8pxmRe
1834,Scotty McCreery,61,348567,"contemporary country, country, country road, modern country rock",6ZV6lGY0prbqpTD0Md8i29.jpg,6ZV6lGY0prbqpTD0Md8i29
1835,Sasha,52,6178,,3cVANA4xg8pLvSvg943xCU.jpg,3cVANA4xg8pLvSvg943xCU
1836,Seether,67,1195079,"alternative metal, nu metal, post-grunge, rap metal, rap rock, rock",6B5c4sch27tWHAGdarpPaW.jpg,6B5c4sch27tWHAGdarpPaW
1837,Amy Lee,49,140452,symphonic metal,0fGVuq5ed21pM7iWwTcMyk.jpg,0fGVuq5ed21pM7iWwTcMyk
1838,Senses Fail,55,185689,"emo, modern rock, pop punk, post-hardcore, screamo",591yCCsZCLXvaJ0Rg38vLZ.jpg,591yCCsZCLXvaJ0Rg38vLZ
1839,Sevendust,58,358933,"alternative metal, groove metal, industrial metal, industrial rock, nu metal, post-grunge, rap metal, rap rock, rock",35Uu85Pq33mK8x1jYqsHY2.jpg,35Uu85Pq33mK8x1jYqsHY2
1840,SEVENTEEN,68,1435688,k-pop,7nqOGRxlXj7N2JYbgNEjYH.jpg,7nqOGRxlXj7N2JYbgNEjYH
1841,Shaggy 2 Dope,29,25955,,3dEDgYlCp3Ag2V9qzyWR9c.jpg,3dEDgYlCp3Ag2V9qzyWR9c
1842,Violent J,33,33423,"detroit hip hop, horrorcore",02WFRlMwbZO6QfBJgZRNFa.jpg,02WFRlMwbZO6QfBJgZRNFa
1843,Wyclef Jean,69,170086,pop rap,7aBzpmFXB4WWpPl2F7RjBe.jpg,7aBzpmFXB4WWpPl2F7RjBe
1844,Freshlyground,60,20455,"afropop, south african pop",7AcV1lk8Zrgo1691PDWEle.jpg,7AcV1lk8Zrgo1691PDWEle
1845,Shania Twain,67,1092313,"canadian country, canadian pop, contemporary country, country, country dawn, dance pop",5e4Dhzv426EvQe3aDb64jL.jpg,5e4Dhzv426EvQe3aDb64jL
1846,Bryan White,43,32041,"country, country gospel",45kyLFJs5SIEqyzfVopuSc.jpg,45kyLFJs5SIEqyzfVopuSc
1847,Shawn Mendes,87,10571271,"canadian pop, pop, post-teen pop, viral pop",7n2wHs1TKAczGzO7Dd2rGr.jpg,7n2wHs1TKAczGzO7Dd2rGr
1848,Sheku Kanneh-Mason,49,24332,classical cello,6OTr0YwLwGdv7mlmX27hRX.jpg,6OTr0YwLwGdv7mlmX27hRX
1849,Members Of The BBC National Orchestra Of Wales,42,8,,7MsqdRX56j8HrqSEoLFtrs.jpg,7MsqdRX56j8HrqSEoLFtrs
1850,Members of the English Chamber Orchestra,42,12,,04zr23ENfpoJoyuoGUeFRK.jpg,04zr23ENfpoJoyuoGUeFRK
1851,Members Of The Philharmonia Orchestra,42,0,,4w62fxz0Jcdpcv3pHmFZm8.jpg,4w62fxz0Jcdpcv3pHmFZm8
1852,Christopher Warren-Green,44,364,"classical performance, orchestral performance",6exISmHxzPKtfKOWwkVHwK.jpg,6exISmHxzPKtfKOWwkVHwK
1853,Didier Osindero,30,8,,6uf0epRD4tMrwtScv7Z4Vz.jpg,6uf0epRD4tMrwtScv7Z4Vz
1854,Alinka Rowe,30,2,,5243VBdvvdhbG099nuIgvw.jpg,5243VBdvvdhbG099nuIgvw
1855,Yong Jun Lee,30,7,,2emz7eqpRaUd6D87co8p0t.jpg,2emz7eqpRaUd6D87co8p0t
1856,Katherine Thomas,29,11,,61LlaNdOnjpq4LMMAJL5gQ.jpg,61LlaNdOnjpq4LMMAJL5gQ
1857,CBSO Cellos,38,62,,35ZY7Bd2BHf4oIO8DnXFhQ.jpg,35ZY7Bd2BHf4oIO8DnXFhQ
1858,Isata Kanneh-Mason,28,69,,7FEzSfCBSOo0wAmdk9pQ6M.jpg,7FEzSfCBSOo0wAmdk9pQ6M
1859,Oliver James,20,454,,0TtuXkPBctUo3H5wZRiFPZ.jpg,0TtuXkPBctUo3H5wZRiFPZ
1860,Sheppard,60,177967,australian pop,6VxCmtR7S3yz4vnzsJqhSV.jpg,6VxCmtR7S3yz4vnzsJqhSV
1861,Sebastian Yatra,81,2945048,"colombian pop, pop, reggaeton",07YUOmWljBTXwIseAUd9TW.jpg,07YUOmWljBTXwIseAUd9TW
1862,Annie Clark,33,624,,2XecPkCBJp99480lrtKlIp.jpg,2XecPkCBJp99480lrtKlIp
1863,Shinedown,71,1432862,"alternative metal, nu metal, post-grunge, rap metal, rap rock",70BYFdaZbEKbeauJ670ysI.jpg,70BYFdaZbEKbeauJ670ysI
1864,Shakey Graves,62,222273,"austindie, chamber pop, deep new americana, folk-pop, indie folk, indie pop, new americana, stomp and holler",1fZpYWNWdL5Z3wrDtISFUH.jpg,1fZpYWNWdL5Z3wrDtISFUH
1865,Nicole Atkins,39,13193,lilith,4ab2tQaaTr2TnairelOwvO.jpg,4ab2tQaaTr2TnairelOwvO
1866,Silentó,53,207164,pinoy hip hop,7juKTDFlPesGeWQ1GmjmOv.jpg,7juKTDFlPesGeWQ1GmjmOv
1867,Wild Style,18,563,,5k2RGrnyuitw9rqnbvw9OI.jpg,5k2RGrnyuitw9rqnbvw9OI
1868,Richard Vission,31,2129,,3EBdhh05GoAX3lIqJSPVXt.jpg,3EBdhh05GoAX3lIqJSPVXt
1869,Silverstein,57,278776,"canadian rock, emo, pop punk, post-hardcore, screamo",1Tsag5J854qxeOo2apszug.jpg,1Tsag5J854qxeOo2apszug
1870,Down With Webster,43,23435,canadian rock,6eMqM0bpqakYd4EA857uD9.jpg,6eMqM0bpqakYd4EA857uD9
1871,Silversun Pickups,57,315818,"alternative metal, alternative rock, dance-punk, garage rock, indie pop, indie rock, indietronica, la indie, modern rock, post-grunge, rock",6qyi8X6MdP1lu6B1K6yh3h.jpg,6qyi8X6MdP1lu6B1K6yh3h
1872,Simon & Garfunkel,69,1315124,"folk, folk rock, folk-pop, melancholia, mellow gold, rock",70cRZdQywnSFp9pnc2WTCE.jpg,70cRZdQywnSFp9pnc2WTCE
1873,Sixx:A.M.,52,160959,"alternative metal, glam metal, nu metal, post-grunge, rap metal, rap rock",3886aFez2HDLkio5tUzmP6.jpg,3886aFez2HDLkio5tUzmP6
1874,Skillet,71,1939811,"alternative metal, christian alternative rock, christian music, christian rock, nu metal, post-grunge, rap metal, rap rock",49bzE5vRBRIota4qeHtQM8.jpg,49bzE5vRBRIota4qeHtQM8
1875,Wolfgang Wee,40,12637,,1xHOAt9wZzZkPqGEPxUSVV.jpg,1xHOAt9wZzZkPqGEPxUSVV
1876,Markus Neby,39,79,,7sv89W9sP0NujFoaPcurVZ.jpg,7sv89W9sP0NujFoaPcurVZ
1877,The Kemist,45,3275,,1HvF89QVwGlk74nQZC6MCG.jpg,1HvF89QVwGlk74nQZC6MCG
1878,Poo Bear,64,20396,deep pop r&b,3JXpwnHbLvXxY99EuXqFPX.jpg,3JXpwnHbLvXxY99EuXqFPX
1879,Sirah,58,12404,,3oAazIwC0nAYkOKVQPUC38.jpg,3oAazIwC0nAYkOKVQPUC38
1880,Birdy Nam Nam,55,82625,"filter house, turntablism",4e7qJTThm5uI3CplqZObfT.jpg,4e7qJTThm5uI3CplqZObfT
1881,Lord Flacko,53,423,,5XJdV8h0NLbf3CZdfwX3lg.jpg,5XJdV8h0NLbf3CZdfwX3lg
1882,Slash,57,977056,"glam metal, hard rock, post-grunge, rock",4Cqia9vrAbm7ANXbJGXsTE.jpg,4Cqia9vrAbm7ANXbJGXsTE
1883,Myles Kennedy And The Conspirators,45,2950,,1J0FSEQhWSMHcYqaapIjY6.jpg,1J0FSEQhWSMHcYqaapIjY6
1884,Slayer,62,1235626,"alternative metal, death metal, groove metal, hard rock, metal, nu metal, rock, speed metal, thrash metal",1IQ2e1buppatiN1bxUVkrk.jpg,1IQ2e1buppatiN1bxUVkrk
1885,Sleater-Kinney,43,101139,"alternative pop, alternative rock, anti-folk, art pop, folk-pop, indie pop, indie punk, indie rock, lilith, lo-fi, noise pop, preverb, riot grrrl",4wLIbcoqmqI4WZHDiBxeCB.jpg,4wLIbcoqmqI4WZHDiBxeCB
1886,Sleep,45,89958,"doom metal, drone metal, post-doom metal, post-metal, psychedelic doom, sludge metal, stoner metal, stoner rock",4Mt6w4tDGiPgV5q6JWPlrI.jpg,4Mt6w4tDGiPgV5q6JWPlrI
1887,Sleeping With Sirens,63,1307913,"emo, pop emo, pop punk, screamo",3N8Hy6xQnQv1F1XCiyGQqA.jpg,3N8Hy6xQnQv1F1XCiyGQqA
1888,Slightly Stoopid,65,328680,reggae rock,6MxlVTY6PmY8Nyn16fvxtb.jpg,6MxlVTY6PmY8Nyn16fvxtb
1889,Alborosie,61,371259,"dancehall, reggae, roots reggae",78u1jLVBjPSXQVmHBV43yG.jpg,78u1jLVBjPSXQVmHBV43yG
1890,Angela,39,1006,anime,0U4OOBhlsVMkF0DdlVWiMp.jpg,0U4OOBhlsVMkF0DdlVWiMp
1891,Slipknot,73,3474351,"alternative metal, nu metal, post-grunge, rap metal, rap rock, rock",05fG473iIaoy82BF1aGhL8.jpg,05fG473iIaoy82BF1aGhL8
1892,Smokey Robinson,49,332288,"classic soul, disco, funk, motown, quiet storm, soul, southern soul",0h9smro0z3HqUbD94jotU8.jpg,0h9smro0z3HqUbD94jotU8
1893,Mary Wells,52,95540,"brill building pop, classic soul, funk, motown, quiet storm, rhythm and blues, soul, southern soul",1cjZk1xXn3YCToNg3uJpA7.jpg,1cjZk1xXn3YCToNg3uJpA7
1894,JC Chasez,29,13501,,3p3U04w2DaiBzuYMZnYr00.jpg,3p3U04w2DaiBzuYMZnYr00
1895,Steven Tyler,44,43254,,32zks9ovi0IExzUd1C7W6o.jpg,32zks9ovi0IExzUd1C7W6o
1896,Ledisi,51,218748,"hip pop, indie r&b, neo soul, quiet storm, r&b, urban contemporary",60ciIY5MouLc2Y9n34DJdA.jpg,60ciIY5MouLc2Y9n34DJdA
1897,Daz Dillinger,58,68918,"g funk, gangster rap, hip hop, rap, west coast rap, west coast trap",5Jz9kKRnCRLTodCH58MyB4.jpg,5Jz9kKRnCRLTodCH58MyB4
1898,Uncle Charlie Wilson,49,1818,,6B5fQU6gKaq7JPRL4YIg1B.jpg,6B5fQU6gKaq7JPRL4YIg1B
1899,Giorgio Tuinfort,46,55,,39unIFnj3C60Q4FtYdS7fW.jpg,39unIFnj3C60Q4FtYdS7fW
1900,Frederic Riesterer,45,1,,6mr36E8GEO5zhtL71GCrZ5.jpg,6mr36E8GEO5zhtL71GCrZ5
1901,Warren G,62,595349,"dirty south rap, g funk, gangster rap, hardcore hip hop, hip hop, pop rap, rap, west coast rap",2B4ZHz4QDWJTXPFPgO5peE.jpg,2B4ZHz4QDWJTXPFPgO5peE
1902,Snow Patrol,70,1239374,"irish rock, neo mellow, permanent wave, pop rock, rock",3rIZMv9rysU7JkLzEaC5Jp.jpg,3rIZMv9rysU7JkLzEaC5Jp
1903,Solange,60,540661,"dance pop, escape room, hip pop, indie r&b, neo soul, pop, r&b, urban contemporary",2auiVi8sUZo17dLy1HwrTU.jpg,2auiVi8sUZo17dLy1HwrTU
1904,Sampha,63,298116,"indie r&b, neo soul",2WoVwexZuODvclzULjPQtm.jpg,2WoVwexZuODvclzULjPQtm
1905,Soundgarden,66,1401336,"alternative metal, alternative rock, grunge, hard rock, modern rock, nu metal, post-grunge, rock",5xUf6j4upBrXZPg6AI4MRK.jpg,5xUf6j4upBrXZPg6AI4MRK
1906,Spoon,59,313460,"alternative rock, austindie, chamber pop, dance-punk, folk-pop, garage rock, indie folk, indie pop, indie rock, indietronica, lo-fi, modern rock, neo-psychedelic, stomp and holler",0K1q0nXQ8is36PzOKAMbNe.jpg,0K1q0nXQ8is36PzOKAMbNe
1907,St. Paul & The Broken Bones,54,161598,"funk, modern blues, new americana, soul",4fXkvh05wFhuH77MfD4m9o.jpg,4fXkvh05wFhuH77MfD4m9o
1908,Starset,61,279638,"alternative metal, post-grunge, rap metal",0kD8IT1CzF7js2XKM9lLLa.jpg,0kD8IT1CzF7js2XKM9lLLa
1909,State Champs,62,173316,"anthem emo, deep pop punk, emo, pixie, pop punk",1qqdO7xMptucPDMopsOdkr.jpg,1qqdO7xMptucPDMopsOdkr
1910,Steel Panther,53,204087,"comic, glam metal, hard rock, metal, rock, sleaze rock",3l02WF362j1oHOurzuseBv.jpg,3l02WF362j1oHOurzuseBv
1911,Steely Dan,65,549177,"album rock, art rock, blues-rock, classic rock, folk, folk rock, hard rock, mellow gold, psychedelic rock, rock, roots rock, soft rock, southern rock",6P7H3ai06vU1sGvdpBwDmE.jpg,6P7H3ai06vU1sGvdpBwDmE
1912,Bobby Strand,35,62,,0c21nAIJylwTFdGoNbWvCC.jpg,0c21nAIJylwTFdGoNbWvCC
1913,Quintino,67,291022,"big room, deep big room, dutch house, edm, electro house, progressive electro house, progressive house, tropical house",1V3VTM7VspiQjcmRhC010n.jpg,1V3VTM7VspiQjcmRhC010n
1914,Deorro,68,702781,"big room, dance pop, edm, electro house, melbourne bounce, pop, progressive electro house, tropical house",6VD4UEUPvtsemqD3mmTqCR.jpg,6VD4UEUPvtsemqD3mmTqCR
1915,MAKJ,57,82263,"big room, deep big room, edm, electro house, melbourne bounce, progressive electro house",3PtCud9dIdOv4exrzdZZ1C.jpg,3PtCud9dIdOv4exrzdZZ1C
1916,Max Styler,54,7541,brostep,3NKKngINK1tP6BFy0WOyWk.jpg,3NKKngINK1tP6BFy0WOyWk
1917,Autoerotique,52,54814,"big room, brostep, complextro, deep big room, edm, electro house, moombahton",3SvCpwSeoWCcjfo8zjPZKB.jpg,3SvCpwSeoWCcjfo8zjPZKB
1918,Chris Lake,61,66821,"big room, brostep, deep groove house, edm, electro house, electronic trap, house, melbourne bounce, progressive electro house, progressive house, tropical house",5Igpc9iLZ3YGtKeYfSrrOE.jpg,5Igpc9iLZ3YGtKeYfSrrOE
1919,Tujamo,61,91827,"big room, dance pop, deep big room, edm, electro house, progressive electro house, tropical house",2vVNxGBvKRQMWwI5c8KmYh.jpg,2vVNxGBvKRQMWwI5c8KmYh
1920,Steve Winwood,58,249903,"album rock, art rock, classic rock, dance rock, folk, folk rock, heartland rock, mellow gold, new romantic, new wave, new wave pop, pop rock, rock, soft rock, symphonic rock",5gxynDEKwNDgxGJmJjZyte.jpg,5gxynDEKwNDgxGJmJjZyte
1921,Joe Perry,36,7109,,1SDxIHIJ3wvYiG22xckLKL.jpg,1SDxIHIJ3wvYiG22xckLKL
1922,The Loving Mary Band,19,374,,4L6XDPbGgrgAlH2aHCZR7P.jpg,4L6XDPbGgrgAlH2aHCZR7P
